census_year,small_area_guid,small_area_code,small_area_geogid,county_code,county_name,electoral_division_guid,electoral_division_code,electoral_division_name,local_electoral_area_code,nuts1_code,nuts1_name,nuts2_code,nuts2_name,nuts3_code,nuts3_name,urban_area_flag,urban_area_name
2022,4c07d11e-1c50-851d-e053-ca3ca8c0ca7f,048051009,A048051009,17,CORK CITY,2ae19629-2196-13a3-e055-000000000001,048051,SHANAKIEL,CORK CITY NORTH WEST,IE0,Ireland,IE05,Southern,IE053,South-West,1,Cork city and suburbs
2022,4c07d11e-1b88-851d-e053-ca3ca8c0ca7f,267103012/01,A267103012/01,03,SOUTH DUBLIN,2ae19629-1dde-13a3-e055-000000000001,267103,LUCAN-St. HELENS,LUCAN,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-175b-851d-e053-ca3ca8c0ca7f,127090003,A127090003,21,LIMERICK,2ae19629-179f-13a3-e055-000000000001,127090,KILFINNANE,CAPPAMORE-KILMALLOCK,IE0,Ireland,IE05,Southern,IE051,Mid-West,1,Kilfinnane
2022,4c07d11e-1b90-851d-e053-ca3ca8c0ca7f,267100034,A267100034,03,SOUTH DUBLIN,2ae19629-1dc7-13a3-e055-000000000001,267100,LUCAN-ESKER,LUCAN,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-220e-851d-e053-ca3ca8c0ca7f,257039003,A257039003,15,WICKLOW,2ae19629-1e47-13a3-e055-000000000001,257039,GREYSTONES,GREYSTONES,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,1,Greystones-Delgany
2022,4c07d11e-3762-851d-e053-ca3ca8c0ca7f,268008017/03,A268008017/03,02,DUBLIN CITY,2ae19629-1d04-13a3-e055-000000000001,268008,AYRFIELD,DONAGHMEDE,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-3992-851d-e053-ca3ca8c0ca7f,147019041,A147019041,10,LOUTH,f0b72184-af6a-4a08-9f38-8033428dfcf7,147019,DUNDALK RURAL (NORTH),DUNDALK-CARLINGFORD,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,1,Dundalk
2022,4c07d11e-3b97-851d-e053-ca3ca8c0ca7f,267065017,A267065017,04,FINGAL,2ae19629-1d38-13a3-e055-000000000001,267065,DONABATE,RUSH-LUSK,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Donabate
2022,4c07d11d-fdfb-851d-e053-ca3ca8c0ca7f,067211001,A067211001,27,GALWAY,2ae19629-233e-13a3-e055-000000000001,067211,TUAM RURAL,TUAM,IE0,Ireland,IE04,Northern and Western,IE042,West,0,
2022,4c07d11d-f9f2-851d-e053-ca3ca8c0ca7f,187036023,A187036023,12,OFFALY,2ae19629-1a90-13a3-e055-000000000001,187036,EDENDERRY URBAN,EDENDERRY,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,1,Edenderry
2022,4c07d11e-2af4-851d-e053-ca3ca8c0ca7f,268074007,A268074007,02,DUBLIN CITY,2ae19629-1d82-13a3-e055-000000000001,268074,GRANGE D,DONAGHMEDE,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,f0c621f3-f17e-49fd-81d7-5b4dd6c2d092,097065003/02/097065002,A097065003/02/A097065002,07,KILKENNY,2ae19629-23b5-13a3-e055-000000000001,097065,KILLAHY,PILTOWN,IE0,Ireland,IE05,Southern,IE052,South-East,0,
2022,4c07d11e-14d4-851d-e053-ca3ca8c0ca7f,017051001,A017051001,01,CARLOW,2ae19629-1a56-13a3-e055-000000000001,017051,TULLOW URBAN,TULLOW,IE0,Ireland,IE05,Southern,IE052,South-East,1,Tullow
2022,4c07d11e-206d-851d-e053-ca3ca8c0ca7f,047060007,A047060007,18,CORK,2ae19629-1f1c-13a3-e055-000000000001,047060,BUTTEVANT,MALLOW,IE0,Ireland,IE05,Southern,IE053,South-West,1,Buttevant
2022,4c07d11e-0347-851d-e053-ca3ca8c0ca7f,057122002,A057122002,33,DONEGAL,2ae19629-2073-13a3-e055-000000000001,057122,MINTIAGHS,BUNCRANA,IE0,Ireland,IE04,Northern and Western,IE041,Border,0,
2022,4c07d11d-f918-851d-e053-ca3ca8c0ca7f,128024005/128024003,A128024005/A128024003,20,LIMERICK CITY,2ae19629-17f6-13a3-e055-000000000001,128024,JOHN'S A,LIMERICK CITY NORTH,IE0,Ireland,IE05,Southern,IE051,Mid-West,1,Limerick city and suburbs
2022,4c07d11e-072d-851d-e053-ca3ca8c0ca7f,127115003,A127115003,21,LIMERICK,2ae19629-17b5-13a3-e055-000000000001,127115,NEWCASTLE RURAL,NEWCASTLE WEST,IE0,Ireland,IE05,Southern,IE051,Mid-West,1,Newcastle West
2022,4c07d11e-0814-851d-e053-ca3ca8c0ca7f,057041002,A057041002,33,DONEGAL,2ae19629-20b3-13a3-e055-000000000001,057041,CORRAVADDY,LETTERKENNY,IE0,Ireland,IE04,Northern and Western,IE041,Border,0,
2022,4c07d11e-375d-851d-e053-ca3ca8c0ca7f,267131004,A267131004,04,FINGAL,2ae19629-1ca7-13a3-e055-000000000001,267131,SWORDS-GLASMORE,SWORDS,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Swords
2022,4c07d11e-1c77-851d-e053-ca3ca8c0ca7f,048070004,A048070004,17,CORK CITY,2ae19629-21b4-13a3-e055-000000000001,048070,TRAMORE C,CORK CITY SOUTH CENTRAL,IE0,Ireland,IE05,Southern,IE053,South-West,1,Cork city and suburbs
2022,4c07d11e-2138-851d-e053-ca3ca8c0ca7f,267083008,A267083008,03,SOUTH DUBLIN,2ae19629-1d5f-13a3-e055-000000000001,267083,EDMONDSTOWN,FIRHOUSE-BOHERNABREENA,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-09a6-851d-e053-ca3ca8c0ca7f,057019001,A057019001,33,DONEGAL,2ae19629-2106-13a3-e055-000000000001,057019,BUNDORAN RURAL,DONEGAL,IE0,Ireland,IE04,Northern and Western,IE041,Border,0,
2022,4c07d11d-f930-851d-e053-ca3ca8c0ca7f,037077008/037077014/037077005,A037077008/A037077014/A037077005,16,CLARE,2ae19629-1fa1-13a3-e055-000000000001,037077,KILKEE,KILRUSH,IE0,Ireland,IE05,Southern,IE051,Mid-West,1,Kilkee
2022,4c07d11e-3b47-851d-e053-ca3ca8c0ca7f,267104023,A267104023,04,FINGAL,2ae19629-1ddf-13a3-e055-000000000001,267104,LUSK,RUSH-LUSK,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Lusk
2022,fc6112dd-9ffa-4ad9-858a-6664794c4bcd,137036001/02,A137036001/02,09,LONGFORD,2ae19629-190f-13a3-e055-000000000001,137036,KILCOMMOCK,BALLYMAHON,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,1,Keenagh
2022,4c07d11e-1856-851d-e053-ca3ca8c0ca7f,087052017,A087052017,06,KILDARE,2ae19629-2214-13a3-e055-000000000001,087052,KILL,NAAS,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,1,Johnstown
2022,4c07d11d-f9bf-851d-e053-ca3ca8c0ca7f,127036003,A127036003,21,LIMERICK,2ae19629-1766-13a3-e055-000000000001,127036,CAHERCONLISH WEST,CAPPAMORE-KILMALLOCK,IE0,Ireland,IE05,Southern,IE051,Mid-West,1,Caherconlish
2022,4c07d11e-2dca-851d-e053-ca3ca8c0ca7f,087070003/01,A087070003/01,06,KILDARE,2ae19629-225a-13a3-e055-000000000001,087070,NAAS RURAL,NAAS,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,1,Sallins
2022,4c07d11d-f932-851d-e053-ca3ca8c0ca7f,037026007,A037026007,16,CLARE,2ae19629-2006-13a3-e055-000000000001,037026,CLAREABBEY,ENNIS,IE0,Ireland,IE05,Southern,IE051,Mid-West,1,Ennis
2022,4c07d11e-280a-851d-e053-ca3ca8c0ca7f,047303007,A047303007,18,CORK,2ae19629-21ec-13a3-e055-000000000001,047303,TEMPLEBREEDY,CARRIGALINE,IE0,Ireland,IE05,Southern,IE053,South-West,1,Crosshaven
2022,4c07d11d-f93e-851d-e053-ca3ca8c0ca7f,127116022,A127116022,21,LIMERICK,2ae19629-17b6-13a3-e055-000000000001,127116,NEWCASTLE URBAN,NEWCASTLE WEST,IE0,Ireland,IE05,Southern,IE051,Mid-West,1,Newcastle West
2022,4c07d11d-f7cd-851d-e053-ca3ca8c0ca7f,187049001,A187049001,12,OFFALY,2ae19629-1aba-13a3-e055-000000000001,187049,KILCOLMAN,BIRR,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,0,
2022,4c07d11e-1f5f-851d-e053-ca3ca8c0ca7f,107018005,A107018005,08,LAOIS,2ae19629-16b2-13a3-e055-000000000001,107018,BORRIS,PORTLAOISE,IE0,Ireland,IE06,Eastern and Midland,IE063,Midlands,1,Portlaoise
2022,4c07d11e-1be7-851d-e053-ca3ca8c0ca7f,267119007,A267119007,03,SOUTH DUBLIN,2ae19629-1e16-13a3-e055-000000000001,267119,SAGGART,CLONDALKIN,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-1c92-851d-e053-ca3ca8c0ca7f,048039001,A048039001,17,CORK CITY,2ae19629-2183-13a3-e055-000000000001,048039,KNOCKNAHEENY,CORK CITY NORTH WEST,IE0,Ireland,IE05,Southern,IE053,South-West,1,Cork city and suburbs
2022,4c07d11e-08eb-851d-e053-ca3ca8c0ca7f,037134002,A037134002,16,CLARE,2ae19629-1feb-13a3-e055-000000000001,037134,QUIN,KILLALOE,IE0,Ireland,IE05,Southern,IE051,Mid-West,1,Quin
2022,4c07d11e-18e4-851d-e053-ca3ca8c0ca7f,047221017,A047221017,18,CORK,2ae19629-210a-13a3-e055-000000000001,047221,KINSALE RURAL,BANDON-KINSALE,IE0,Ireland,IE05,Southern,IE053,South-West,1,Kinsale
2022,4c07d11e-3921-851d-e053-ca3ca8c0ca7f,147014028,A147014028,10,LOUTH,2ae19629-18c8-13a3-e055-000000000001,147014,FAIR GATE,DROGHEDA URBAN,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,1,Drogheda
2022,4c07d11d-f3c5-851d-e053-ca3ca8c0ca7f,087024002,A087024002,06,KILDARE,2ae19629-2298-13a3-e055-000000000001,087024,CHURCHTOWN,ATHY,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,0,
2022,4c07d11e-0b5a-851d-e053-ca3ca8c0ca7f,267004010,A267004010,04,FINGAL,2ae19629-1ef2-13a3-e055-000000000001,267004,BALDOYLE,HOWTH-MALAHIDE,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-296b-851d-e053-ca3ca8c0ca7f,267109011,A267109011,03,SOUTH DUBLIN,2ae19629-1de4-13a3-e055-000000000001,267109,PALMERSTON WEST,PALMERSTOWN-FONTHILL,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-36e4-851d-e053-ca3ca8c0ca7f,268032008,A268032008,02,DUBLIN CITY,2ae19629-1d2a-13a3-e055-000000000001,268032,CABRA EAST C,CABRA-GLASNEVIN,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-12c8-851d-e053-ca3ca8c0ca7f,247062003,A247062003,14,WEXFORD,2ae19629-1e39-13a3-e055-000000000001,247062,KILCORMICK,KILMUCKRIDGE,IE0,Ireland,IE05,Southern,IE052,South-East,0,
2022,4c07d11e-0511-851d-e053-ca3ca8c0ca7f,157025010,A157025010,29,MAYO,2ae19629-18d8-13a3-e055-000000000001,157025,BALLYHAUNIS,CLAREMORRIS,IE0,Ireland,IE04,Northern and Western,IE042,West,1,Ballyhaunis
2022,4c07d11e-26c9-851d-e053-ca3ca8c0ca7f,268119009,A268119009,02,DUBLIN CITY,2ae19629-1dca-13a3-e055-000000000001,268119,PRIORSWOOD C,ARTANE-WHITEHALL,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11e-132c-851d-e053-ca3ca8c0ca7f,217152014,A217152014,22,NORTH TIPPERARY,2ae19629-1bf7-13a3-e055-000000000001,217152,ROSCREA,ROSCREA-TEMPLEMORE,IE0,Ireland,IE05,Southern,IE051,Mid-West,1,Roscrea
2022,4c07d11e-1dcf-851d-e053-ca3ca8c0ca7f,217152015,A217152015,22,NORTH TIPPERARY,2ae19629-1bf7-13a3-e055-000000000001,217152,ROSCREA,ROSCREA-TEMPLEMORE,IE0,Ireland,IE05,Southern,IE051,Mid-West,1,Roscrea
2022,4c07d11e-22b6-851d-e053-ca3ca8c0ca7f,047271011,A047271011,18,CORK,2ae19629-2122-13a3-e055-000000000001,047271,MONKSTOWN URBAN,CARRIGALINE,IE0,Ireland,IE05,Southern,IE053,South-West,1,Passage West-Monkstown
2022,4c07d11e-39fe-851d-e053-ca3ca8c0ca7f,147034018,A147034018,10,LOUTH,2ae19629-191e-13a3-e055-000000000001,147034,WEST GATE,DROGHEDA URBAN,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,1,Drogheda
2022,4c07d11e-1866-851d-e053-ca3ca8c0ca7f,087014001,A087014001,06,KILDARE,2ae19629-2267-13a3-e055-000000000001,087014,BODENSTOWN,NAAS,IE0,Ireland,IE06,Eastern and Midland,IE062,Mid-East,1,Sallins
2022,4c07d11e-03ed-851d-e053-ca3ca8c0ca7f,227024008/227024006,A227024008/A227024006,25,WATERFORD,2ae19629-1bef-13a3-e055-000000000001,227024,CLONEA,DUNGARVAN,IE0,Ireland,IE05,Southern,IE052,South-East,1,Ballinroad
2022,4c07d11e-03e7-851d-e053-ca3ca8c0ca7f,047077010,A047077010,18,CORK,2ae19629-1f68-13a3-e055-000000000001,047077,CARRIGTOHILL,COBH,IE0,Ireland,IE05,Southern,IE053,South-West,1,Carrigtwohill
2022,4c07d11e-1a19-851d-e053-ca3ca8c0ca7f,128002003,A128002003,20,LIMERICK CITY,2ae19629-17cd-13a3-e055-000000000001,128002,ABBEY B,LIMERICK CITY NORTH,IE0,Ireland,IE05,Southern,IE051,Mid-West,1,Limerick city and suburbs
2022,4c07d11e-1b74-851d-e053-ca3ca8c0ca7f,267139002,A267139002,03,SOUTH DUBLIN,2ae19629-1cb6-13a3-e055-000000000001,267139,TALLAGHT-GLENVIEW,TALLAGHT CENTRAL,IE0,Ireland,IE06,Eastern and Midland,IE061,Dublin,1,Dublin city and suburbs
2022,4c07d11d-fdc6-851d-e053-ca3ca8c0ca7f,127121002,A127121002,21,LIMERICK,2ae19629-17d1-13a3-e055-000000000001,127121,PORT,NEWCASTLE WEST,IE0,Ireland,IE05,Southern,IE051,Mid-West,0,
